subscription_id,student_id,created_date,subscription_period_start,cancelled_date,next_charge_date,updated_date,end_date,state,subscription_type
4185,152402,"2021-05-04 15:47:07","2021-05-04 15:47:07",NULL,"2023-05-04 00:00:00","2022-05-04 08:33:17",NULL,1,2
4186,152421,"2021-05-04 20:28:24","2021-05-04 20:28:24",NULL,"2021-09-04 00:00:00","2021-05-04 20:28:24","2021-09-08 00:00:00",3,0
4188,151418,"2021-05-05 13:30:53","2021-05-05 13:30:53","2022-05-05 00:00:00","2023-05-05 00:00:00","2022-05-05 08:05:43","2023-05-05 00:00:00",2,2
4189,152369,"2021-05-05 13:39:29","2021-05-05 13:39:29",NULL,"2023-05-05 00:00:00","2022-05-05 08:15:46",NULL,1,2
4190,152336,"2021-05-05 14:34:50","2021-05-05 14:34:50",NULL,"2021-08-05 00:00:00","2021-05-05 14:34:50","2021-08-09 00:00:00",3,2
4191,152601,"2021-05-05 19:32:47","2021-05-05 19:32:47","2021-06-28 00:00:00","2021-07-05 00:00:00","2021-05-05 19:32:47","2021-07-05 00:00:00",3,0
4192,152611,"2021-05-05 23:38:31","2021-05-05 23:38:31","2021-06-03 00:00:00","2021-06-05 00:00:00",NULL,"2021-06-05 00:00:00",3,0
4193,152346,"2021-05-06 05:35:54","2021-05-06 05:35:54",NULL,"2022-05-06 00:00:00",NULL,"2022-05-15 00:00:00",3,2
4195,152533,"2021-05-06 11:46:26","2021-05-06 11:46:26","2021-06-12 00:00:00","2021-07-06 00:00:00","2021-05-06 11:46:26","2021-07-06 00:00:00",3,0
4196,152692,"2021-05-06 12:16:53","2021-05-06 12:16:53",NULL,"2023-05-06 00:00:00","2022-10-24 09:15:53",NULL,1,2
4197,152006,"2021-05-06 13:18:00","2021-05-06 13:18:00","2022-05-06 00:00:00","2023-08-06 00:00:00","2022-05-06 13:15:04","2023-08-06 00:00:00",2,2
4198,151892,"2021-05-06 22:53:46","2021-05-06 22:53:46",NULL,"2022-05-06 00:00:00",NULL,"2022-05-15 00:00:00",3,2
4199,151886,"2021-05-07 03:26:44","2021-05-07 03:26:44",NULL,"2022-05-07 00:00:00",NULL,"2022-05-16 00:00:00",3,2
4200,149197,"2021-05-07 06:49:21","2021-05-07 06:49:21",NULL,"2023-05-07 00:00:00","2022-05-07 09:09:56",NULL,1,2
4201,151759,"2021-05-07 10:17:36","2021-05-07 10:17:36","2022-11-23 00:00:00","2023-08-07 00:00:00","2022-08-07 08:38:55","2023-08-07 00:00:00",2,2
4202,152825,"2021-05-07 11:14:26","2021-05-07 11:14:26",NULL,"2023-05-07 00:00:00","2022-05-07 09:12:03",NULL,1,2
4203,152826,"2021-05-07 11:43:25","2021-05-07 11:43:25",NULL,"2023-05-07 00:00:00","2022-05-07 09:09:41",NULL,1,2
4204,152841,"2021-05-07 14:27:28","2021-05-07 14:27:28",NULL,"2022-07-07 00:00:00","2021-05-07 14:27:28","2022-07-11 00:00:00",3,2
4206,152884,"2021-05-08 00:23:52","2021-05-08 00:23:52","2022-05-08 00:00:00","2023-05-08 00:00:00","2022-05-08 10:03:01","2022-05-09 00:00:00",3,2
4207,152979,"2021-05-08 18:04:37","2021-05-08 18:04:37",NULL,"2023-05-08 00:00:00","2022-05-08 10:03:01",NULL,1,2
4208,152969,"2021-05-08 20:02:18","2021-05-08 20:02:18","2022-02-26 00:00:00","2022-05-08 00:00:00","2021-05-08 20:02:18","2022-05-08 00:00:00",3,2
4209,152999,"2021-05-08 21:31:07","2021-05-08 21:31:07","2021-05-08 00:00:00","2021-06-08 00:00:00",NULL,"2021-06-08 00:00:00",3,0
4210,152811,"2021-05-09 04:24:21","2021-05-09 04:24:21","2021-05-22 00:00:00","2021-06-09 00:00:00",NULL,"2021-05-25 00:00:00",3,0
4211,148814,"2021-05-09 15:51:17","2021-05-09 15:51:17","2021-05-09 00:00:00","2021-06-09 00:00:00",NULL,"2021-06-09 00:00:00",3,0
4212,152766,"2021-05-09 17:12:00","2021-05-09 17:12:00",NULL,"2022-10-09 00:00:00","2021-05-09 17:12:00","2021-10-11 00:00:00",3,2
4213,151165,"2021-05-09 17:16:54","2021-05-09 17:16:54","2022-04-12 00:00:00","2022-05-09 00:00:00",NULL,"2022-05-09 00:00:00",3,2
4214,152855,"2021-05-09 18:30:09","2021-05-09 18:30:09","2021-11-20 00:00:00","2022-05-09 00:00:00",NULL,"2022-05-09 00:00:00",3,2
4215,152068,"2021-05-09 19:31:51","2021-05-09 19:31:51","2021-05-16 00:00:00","2021-06-09 00:00:00",NULL,"2021-06-09 00:00:00",3,0
4216,152249,"2021-05-09 21:21:53","2021-05-09 21:21:53","2021-07-17 00:00:00","2021-08-09 00:00:00","2021-05-09 21:21:53","2021-08-09 00:00:00",3,0
4217,152177,"2021-05-10 06:51:41","2021-05-10 06:51:41",NULL,"2022-05-10 00:00:00","2021-05-10 06:51:41","2022-05-19 00:00:00",3,2
4218,153223,"2021-05-10 12:24:35","2021-05-10 12:24:35",NULL,"2023-05-10 00:00:00","2022-05-10 08:07:12",NULL,1,2
4219,153229,"2021-05-10 14:04:49","2021-05-10 14:04:49","2022-01-06 00:00:00","2022-05-10 00:00:00",NULL,"2022-05-10 00:00:00",3,2
4220,149950,"2021-05-10 15:21:05","2021-05-10 15:21:05","2022-05-10 00:00:00",NULL,"2022-05-10 08:20:13","2022-05-11 00:00:00",3,2
4221,153255,"2021-05-10 18:55:14","2021-05-10 18:55:14","2021-07-10 00:00:00","2021-08-10 00:00:00","2021-05-10 18:55:14","2021-08-10 00:00:00",3,0
4222,152472,"2021-05-11 00:19:30","2021-05-11 00:19:30","2022-05-11 00:00:00","2023-05-11 00:00:00","2022-05-11 08:15:23","2022-05-11 00:00:00",3,2
4224,153091,"2021-05-11 10:16:45","2021-05-11 10:16:45","2021-08-15 00:00:00","2021-09-11 00:00:00","2021-05-11 10:16:45","2021-09-11 00:00:00",3,0
4225,153351,"2021-05-11 13:00:25","2021-05-11 13:00:25",NULL,"2023-05-11 00:00:00","2022-09-16 12:42:10",NULL,1,2
4226,153103,"2021-05-11 14:32:48","2021-05-11 14:32:48",NULL,"2022-05-11 00:00:00",NULL,"2022-05-15 00:00:00",3,2
4227,151113,"2021-05-11 16:46:49","2021-05-11 16:46:49",NULL,"2022-05-11 00:00:00",NULL,"2022-05-12 00:00:00",3,2
4228,153379,"2021-05-11 17:28:41","2021-05-11 17:28:41",NULL,"2023-05-11 00:00:00","2022-05-11 08:06:45",NULL,1,2
4229,152429,"2021-05-11 18:02:00","2021-05-11 18:02:00","2021-07-10 00:00:00","2021-07-11 00:00:00","2021-05-11 18:02:00","2021-07-11 00:00:00",3,0
4230,153388,"2021-05-11 18:46:34","2021-05-11 18:46:34",NULL,"2023-05-11 00:00:00","2022-05-11 08:11:01",NULL,1,2
4231,153393,"2021-05-11 19:07:59","2021-05-11 19:07:59",NULL,"2021-06-11 00:00:00",NULL,"2021-06-11 00:00:00",3,0
4232,14714,"2021-05-11 20:31:49","2021-05-11 20:31:49","2021-08-18 00:00:00","2021-09-11 00:00:00","2021-05-11 20:31:49","2021-09-11 00:00:00",3,0
4233,9188,"2021-05-11 21:49:49","2021-05-11 21:49:49",NULL,"2023-05-11 00:00:00","2022-12-25 16:07:23",NULL,1,2
4235,153478,"2021-05-12 04:42:44","2021-05-12 04:42:44","2021-11-25 00:00:00","2021-12-12 00:00:00","2021-05-12 04:42:44","2021-12-12 00:00:00",3,0
4236,152978,"2021-05-12 04:59:44","2021-05-12 04:59:44","2022-05-12 00:00:00","2023-05-12 00:00:00","2022-05-12 08:21:58","2022-05-12 00:00:00",3,2
4237,149241,"2021-05-12 05:25:53","2021-05-12 05:25:53","2022-02-22 00:00:00","2022-05-12 00:00:00",NULL,"2022-05-12 00:00:00",3,2
4238,153558,"2021-05-12 23:23:09","2021-05-12 23:23:09","2021-11-26 00:00:00","2021-12-12 00:00:00","2021-05-12 23:23:09","2021-12-12 00:00:00",3,0
4239,153526,"2021-05-13 14:39:41","2021-05-13 14:39:41",NULL,"2023-05-13 00:00:00","2022-05-13 08:49:33",NULL,1,2
4240,1284,"2021-05-13 16:00:35","2021-05-13 16:00:35","2021-05-13 00:00:00","2021-06-13 00:00:00",NULL,"2021-06-13 00:00:00",3,0
4241,153773,"2021-05-14 12:11:27","2021-05-14 12:11:27","2021-06-12 00:00:00","2021-06-14 00:00:00",NULL,"2021-06-14 00:00:00",3,0
4242,153050,"2021-05-14 15:16:58","2021-05-14 15:16:58",NULL,"2023-05-14 00:00:00","2022-05-14 09:27:01","2022-06-13 00:00:00",3,2
4243,8855,"2021-05-15 01:22:06","2021-05-15 01:22:06",NULL,"2022-05-15 00:00:00","2021-05-15 01:22:06","2022-05-19 00:00:00",3,2
4244,153885,"2021-05-15 04:58:14","2021-05-15 04:58:14","2021-06-09 00:00:00","2021-06-15 00:00:00",NULL,"2021-06-15 00:00:00",3,0
4245,153934,"2021-05-15 12:29:18","2021-05-15 12:29:18",NULL,"2022-05-15 00:00:00",NULL,"2022-05-24 00:00:00",3,2
4246,153956,"2021-05-15 15:24:42","2021-05-15 15:24:42","2021-05-17 00:00:00","2021-06-15 00:00:00",NULL,"2021-05-18 00:00:00",3,0
4247,153972,"2021-05-15 17:14:57","2021-05-15 17:14:57",NULL,"2022-05-15 00:00:00",NULL,"2022-05-24 00:00:00",3,2
4248,153974,"2021-05-15 18:26:25","2021-05-15 18:26:25","2021-08-20 00:00:00","2021-09-15 00:00:00","2021-05-15 18:26:25","2021-09-15 00:00:00",3,0
4249,152896,"2021-05-15 21:34:58","2021-05-15 21:34:58",NULL,"2023-05-15 00:00:00","2022-05-15 08:40:53",NULL,1,2
4251,4132,"2021-05-16 05:57:17","2021-05-16 05:57:17","2022-05-16 00:00:00","2023-05-16 00:00:00","2022-05-16 08:29:01","2022-05-17 00:00:00",3,2
4252,153938,"2021-05-16 11:32:16","2021-05-16 11:32:16","2022-05-18 00:00:00","2023-05-16 00:00:00","2022-05-16 08:38:38","2022-05-18 00:00:00",3,2
4253,154108,"2021-05-16 15:03:32","2021-05-16 15:03:32","2022-05-22 00:00:00","2022-05-16 00:00:00",NULL,"2022-05-16 00:00:00",3,2
4254,144874,"2021-05-16 18:07:33","2021-05-16 18:07:33","2022-03-24 00:00:00","2022-08-16 00:00:00","2022-03-24 20:54:25","2022-08-16 00:00:00",3,2
4255,154133,"2021-05-16 19:01:33","2021-05-16 19:01:33",NULL,"2022-05-16 00:00:00",NULL,"2022-05-25 00:00:00",3,2
4257,154171,"2021-05-17 02:01:52","2021-05-17 02:01:52","2021-11-04 18:09:08","2022-08-17 00:00:00","2021-05-17 02:01:52","2022-08-17 00:00:00",3,2
4258,152502,"2021-05-17 02:13:02","2021-05-17 02:13:02","2021-06-06 00:00:00","2021-06-17 00:00:00",NULL,"2021-06-17 00:00:00",3,0
4259,154181,"2021-05-17 03:43:02","2021-05-17 03:43:02","2021-09-07 00:00:00","2021-09-17 00:00:00","2021-05-17 03:43:02","2021-09-17 00:00:00",3,0
4260,153741,"2021-05-17 06:28:01","2021-05-17 06:28:01","2022-07-28 00:00:00","2022-05-17 00:00:00",NULL,"2022-08-17 00:00:00",3,2
4261,14735,"2021-05-17 06:32:25","2021-05-17 06:32:25","2021-06-28 00:00:00","2021-07-17 00:00:00","2021-05-17 06:32:25","2021-07-17 00:00:00",3,0
4262,2917,"2021-05-17 07:43:00","2021-05-17 07:43:00","2022-04-07 00:00:00","2022-05-17 00:00:00","2021-05-17 07:43:00","2022-05-17 00:00:00",3,2
4263,2930,"2021-05-17 08:26:04","2021-05-17 08:26:04","2021-05-21 00:00:00","2021-06-17 00:00:00",NULL,"2021-06-17 00:00:00",3,0
4264,154143,"2021-05-17 08:36:03","2021-05-17 08:36:03","2022-10-05 00:00:00","2022-11-17 00:00:00","2021-05-17 08:36:03","2022-11-17 00:00:00",3,2
4265,153953,"2021-05-17 08:36:03","2021-05-17 08:36:03",NULL,"2023-07-17 00:00:00","2022-07-17 08:51:23","2022-08-29 00:00:00",3,2
4266,149249,"2021-05-17 12:47:22","2021-05-17 12:47:22","2021-05-31 00:00:00","2022-05-17 00:00:00",NULL,"2022-05-17 00:00:00",3,2
4267,154249,"2021-05-17 13:47:53","2021-05-17 13:47:53",NULL,"2023-05-17 00:00:00","2023-01-12 07:26:43",NULL,1,2
4268,154320,"2021-05-17 19:42:34","2021-05-17 19:42:34","2021-07-22 00:00:00","2021-08-17 00:00:00","2021-05-17 19:42:34","2021-08-17 00:00:00",3,0
4269,154378,"2021-05-18 07:29:03","2021-05-18 07:29:03",NULL,"2022-05-18 00:00:00",NULL,"2022-05-27 00:00:00",3,2
4270,153987,"2021-05-18 08:48:43","2021-05-18 08:48:43",NULL,"2022-05-18 00:00:00",NULL,"2022-05-27 00:00:00",3,2
4271,151709,"2021-05-18 10:22:13","2021-05-18 10:22:13","2021-05-18 00:00:00","2021-06-18 00:00:00",NULL,"2021-06-18 00:00:00",3,0
4272,152360,"2021-05-18 12:47:34","2021-05-18 12:47:34","2022-05-19 00:00:00","2023-05-18 00:00:00","2022-05-18 09:08:19","2023-05-18 00:00:00",2,2
4273,154458,"2021-05-18 18:28:42","2021-05-18 18:28:42","2021-05-19 00:00:00","2022-05-18 00:00:00",NULL,"2022-05-18 00:00:00",3,2
4274,146608,"2021-05-18 23:06:08","2021-05-18 23:06:08","2021-06-10 00:00:00","2021-06-18 00:00:00",NULL,"2021-06-18 00:00:00",3,0
4275,154491,"2021-05-19 02:01:09","2021-05-19 02:01:09","2021-08-05 00:00:00","2021-08-19 00:00:00","2021-05-19 02:01:09","2021-08-19 00:00:00",3,0
4276,154509,"2021-05-19 04:16:18","2021-05-19 04:16:18",NULL,"2022-05-19 00:00:00",NULL,"2022-05-28 00:00:00",3,2
4277,154674,"2021-05-20 03:37:23","2021-05-20 03:37:23",NULL,"2023-05-20 00:00:00","2022-05-20 08:04:44",NULL,1,2
4278,154703,"2021-05-20 07:29:02","2021-05-20 07:29:02",NULL,"2021-06-20 00:00:00",NULL,"2021-05-25 00:00:00",3,0
4279,154600,"2021-05-20 08:17:50","2021-05-20 08:17:50","2021-05-21 00:00:00","2021-06-20 00:00:00",NULL,"2021-06-20 00:00:00",3,0
4280,154508,"2021-05-20 08:47:38","2021-05-20 08:47:38","2021-06-19 00:00:00","2021-06-20 00:00:00",NULL,"2021-06-20 00:00:00",3,0
4281,5744,"2021-05-20 18:47:10","2021-05-20 18:47:10",NULL,"2022-05-20 00:00:00",NULL,"2022-05-29 00:00:00",3,2
4282,154821,"2021-05-20 20:16:31","2021-05-20 20:16:31","2021-11-17 00:00:00","2021-11-20 00:00:00","2021-05-20 20:16:31","2021-11-20 00:00:00",3,0
4283,152060,"2021-05-20 23:48:09","2021-05-20 23:48:09",NULL,"2022-05-20 00:00:00","2021-05-20 23:48:09","2022-05-24 00:00:00",3,2
4284,154921,"2021-05-21 07:20:27","2021-05-21 07:20:27",NULL,"2023-05-21 00:00:00","2022-05-21 08:09:42",NULL,1,2
4285,154750,"2021-05-21 09:56:50","2021-05-21 09:56:50","2021-06-20 00:00:00","2021-06-21 00:00:00",NULL,"2021-06-21 00:00:00",3,0
4286,154713,"2021-05-21 10:50:25","2021-05-21 10:50:25",NULL,"2023-08-21 00:00:00","2022-11-28 09:25:32",NULL,1,2
4287,155034,"2021-05-21 16:49:53","2021-05-21 16:49:53","2021-08-05 00:00:00","2021-08-21 00:00:00","2021-05-21 16:49:53","2021-08-21 00:00:00",3,0
4288,153700,"2021-05-21 16:53:12","2021-05-21 16:53:12","2022-05-11 00:00:00","2022-05-21 00:00:00",NULL,"2022-05-21 00:00:00",3,2
4289,155035,"2021-05-21 17:09:09","2021-05-21 17:09:09",NULL,"2021-10-21 00:00:00","2021-05-21 17:09:09","2021-10-25 00:00:00",3,0
4290,155087,"2021-05-21 20:36:24","2021-05-21 20:36:24",NULL,"2022-05-21 00:00:00",NULL,"2022-05-30 00:00:00",3,2
4291,155073,"2021-05-21 21:29:28","2021-05-21 21:29:28",NULL,"2023-05-21 00:00:00","2022-05-21 08:02:54",NULL,1,2
4292,155096,"2021-05-21 22:55:34","2021-05-21 22:55:34","2021-10-29 00:00:00","2021-11-21 00:00:00","2021-05-21 22:55:34","2021-11-21 00:00:00",3,0
4293,149064,"2021-05-21 23:25:08","2021-05-21 23:25:08","2021-06-20 00:00:00","2021-06-21 00:00:00",NULL,"2021-06-21 00:00:00",3,0
4294,25211,"2021-05-22 12:12:31","2021-05-22 12:12:31","2021-06-29 00:00:00","2021-07-22 00:00:00","2021-05-22 12:12:31","2021-07-22 00:00:00",3,0
4295,7437,"2021-05-22 21:38:58","2021-05-22 21:38:58",NULL,"2021-06-22 00:00:00",NULL,"2021-06-23 00:00:00",3,0
4296,155116,"2021-05-22 23:53:57","2021-05-22 23:53:57","2021-06-22 00:00:00","2021-07-22 00:00:00","2021-05-22 23:53:57","2021-07-22 00:00:00",3,0
4297,154556,"2021-05-23 11:04:22","2021-05-23 11:04:22","2021-05-23 00:00:00","2022-05-23 00:00:00",NULL,"2022-05-23 00:00:00",3,2
4298,154092,"2021-05-23 12:45:03","2021-05-23 12:45:03",NULL,"2022-08-23 00:00:00","2022-05-08 13:41:15","2022-09-01 00:00:00",3,2
4299,155456,"2021-05-23 22:36:03","2021-05-23 22:36:03",NULL,"2023-05-23 00:00:00","2022-05-23 09:26:34",NULL,1,2
4300,154853,"2021-05-23 23:54:48","2021-05-23 23:54:48",NULL,"2022-05-23 00:00:00",NULL,"2022-06-01 00:00:00",3,2
4301,155459,"2021-05-24 00:11:17","2021-05-24 00:11:17",NULL,"2023-05-24 00:00:00","2023-01-22 23:58:30",NULL,1,2
4302,155462,"2021-05-24 00:39:33","2021-05-24 00:39:33",NULL,"2022-05-24 00:00:00",NULL,"2022-06-02 00:00:00",3,2
4303,146625,"2021-05-24 01:06:33","2021-05-24 01:06:33",NULL,"2022-08-24 00:00:00","2022-05-26 09:57:02","2022-08-28 00:00:00",3,2
4304,155301,"2021-05-24 02:36:51","2021-05-24 02:36:51","2021-11-04 00:00:00","2021-11-24 00:00:00","2021-05-24 02:36:51","2021-11-24 00:00:00",3,0
4305,154995,"2021-05-24 12:41:38","2021-05-24 12:41:38",NULL,"2022-05-24 00:00:00",NULL,"2021-06-08 00:00:00",3,2
4307,155621,"2021-05-24 15:23:02","2021-05-24 15:23:02",NULL,"2023-10-24 00:00:00","2022-10-24 08:19:14",NULL,1,2
4309,155694,"2021-05-24 17:45:02","2021-05-24 17:45:02","2021-06-24 00:00:00","2021-07-24 00:00:00","2021-05-24 17:45:02","2021-06-24 00:00:00",3,0
4310,155427,"2021-05-24 15:33:11","2021-05-24 15:33:11",NULL,"2023-05-24 00:00:00","2022-05-24 09:37:13",NULL,1,2
4312,146613,"2021-05-24 20:02:08","2021-05-24 20:02:08","2021-10-31 00:00:00","2022-05-24 00:00:00","2021-05-24 20:02:08","2022-05-24 00:00:00",3,2
4313,155747,"2021-05-25 04:12:43","2021-05-25 04:12:43","2021-08-11 00:00:00","2021-08-25 00:00:00","2021-05-25 04:12:43","2021-08-25 00:00:00",3,0
4314,154050,"2021-05-25 15:11:33","2021-05-25 15:11:33","2022-03-20 00:00:00","2022-05-25 00:00:00",NULL,"2022-05-25 00:00:00",3,2
4315,12781,"2021-05-25 15:27:05","2021-05-25 15:27:05","2022-05-25 00:00:00","2023-05-25 00:00:00","2022-05-25 08:26:53","2022-05-25 00:00:00",3,2
4316,153519,"2021-05-25 16:00:51","2021-05-25 16:00:51",NULL,"2023-05-25 00:00:00","2022-05-25 08:04:43","2022-06-20 00:00:00",3,2
4317,11325,"2021-05-25 16:18:39","2021-05-25 16:18:39","2021-05-25 00:00:00","2022-08-25 00:00:00","2021-05-25 16:18:39","2022-08-25 00:00:00",3,2
4318,147183,"2021-05-25 16:31:10","2021-05-25 16:31:10","2021-06-24 00:00:00","2021-06-25 00:00:00",NULL,"2021-06-25 00:00:00",3,0
4319,148939,"2021-05-25 16:38:05","2021-05-25 16:38:05",NULL,"2023-05-25 00:00:00","2022-12-14 15:39:40",NULL,1,2
4320,155912,"2021-05-25 16:46:13","2021-05-25 16:46:13",NULL,"2022-05-25 00:00:00",NULL,"2022-06-03 00:00:00",3,2
4321,155431,"2021-05-25 18:12:26","2021-05-25 18:12:26",NULL,"2022-05-25 00:00:00",NULL,"2022-06-03 00:00:00",3,2
4322,86840,"2021-05-25 20:24:29","2021-05-25 20:24:29","2021-06-08 00:00:00","2022-05-25 00:00:00",NULL,"2022-05-25 00:00:00",3,2
4323,155926,"2021-05-25 21:07:54","2021-05-25 21:07:54",NULL,"2023-05-25 00:00:00","2022-05-25 08:32:29",NULL,1,2
4324,20120,"2021-05-25 21:35:35","2021-05-25 21:35:35","2021-06-22 00:00:00","2021-06-25 00:00:00",NULL,"2021-06-25 00:00:00",3,0
4325,5631,"2021-05-25 23:44:29","2021-05-25 23:44:29",NULL,"2023-05-25 00:00:00","2022-05-25 08:05:40",NULL,1,2
4326,25308,"2021-05-26 00:37:31","2021-05-26 00:37:31","2022-05-24 00:00:00","2022-05-26 00:00:00",NULL,"2022-05-26 00:00:00",3,2
4327,155992,"2021-05-26 10:37:59","2021-05-26 10:37:59",NULL,"2023-05-26 00:00:00","2022-05-26 09:09:36",NULL,1,2
4328,151037,"2021-05-26 12:58:35","2021-05-26 12:58:35",NULL,"2023-05-26 00:00:00","2022-05-26 09:10:18",NULL,1,2
4330,156043,"2021-05-26 15:30:07","2021-05-26 15:30:07","2022-04-10 00:00:00","2022-05-26 00:00:00",NULL,"2022-05-26 00:00:00",3,2
4331,156057,"2021-05-26 16:06:13","2021-05-26 16:06:13","2021-07-16 00:00:00","2021-07-26 00:00:00","2021-05-26 16:06:13","2021-07-26 00:00:00",3,0
4332,156078,"2021-05-26 18:13:15","2021-05-26 18:13:15","2021-07-26 00:00:00","2021-07-26 00:00:00","2021-05-26 18:13:15","2021-07-26 00:00:00",3,0
4333,156080,"2021-05-26 18:20:35","2021-05-26 18:20:35","2021-05-27 00:00:00","2022-05-26 00:00:00",NULL,"2021-06-01 00:00:00",3,2
4334,156077,"2021-05-26 22:18:36","2021-05-26 22:18:36","2021-12-30 00:00:00","2022-01-26 00:00:00","2021-05-26 22:18:36","2022-01-26 00:00:00",3,0
4335,156096,"2021-05-27 00:35:02","2021-05-27 00:35:02",NULL,"2022-05-27 00:00:00",NULL,"2022-05-29 00:00:00",3,2
4336,14967,"2021-05-27 00:40:35","2021-05-27 00:40:35","2022-05-15 00:00:00","2022-05-27 00:00:00",NULL,"2022-05-27 00:00:00",3,2
4337,1266,"2021-05-27 09:16:18","2021-05-27 09:16:18",NULL,"2023-05-27 00:00:00","2022-05-27 08:54:59",NULL,1,2
4338,7642,"2021-05-27 11:17:47","2021-05-27 11:17:47","2022-05-17 00:00:00","2022-05-27 00:00:00",NULL,"2022-05-27 00:00:00",3,2
4340,156163,"2021-05-27 12:09:07","2021-05-27 12:09:07",NULL,"2022-05-27 00:00:00",NULL,"2021-10-18 00:00:00",3,2
4341,156165,"2021-05-27 12:11:18","2021-05-27 12:11:18",NULL,"2022-05-27 00:00:00",NULL,"2021-10-18 00:00:00",3,2
4342,156168,"2021-05-27 12:14:01","2021-05-27 12:14:01",NULL,"2022-05-27 00:00:00",NULL,"2021-10-18 00:00:00",3,2
4343,156171,"2021-05-27 12:48:50","2021-05-27 12:48:50",NULL,"2023-05-27 00:00:00","2022-10-26 09:37:03",NULL,1,2
4344,156159,"2021-05-27 13:23:38","2021-05-27 13:23:38",NULL,"2022-05-27 00:00:00",NULL,"2022-06-05 00:00:00",3,2
4345,156180,"2021-05-27 14:52:56","2021-05-27 14:52:56","2022-05-27 00:00:00","2023-05-27 00:00:00","2022-05-27 08:44:21","2023-05-27 00:00:00",2,2
4346,156182,"2021-05-27 16:37:08","2021-05-27 16:37:08",NULL,"2023-05-27 00:00:00","2022-12-17 15:43:02",NULL,1,2
4347,156191,"2021-05-27 16:39:21","2021-05-27 16:39:21","2022-05-27 00:00:00","2023-05-27 00:00:00","2022-05-27 08:44:28","2023-05-27 00:00:00",2,2
4348,155444,"2021-05-27 16:43:07","2021-05-27 16:43:07",NULL,"2023-05-27 00:00:00","2022-05-27 08:50:45",NULL,1,2
4349,153971,"2021-05-27 16:57:26","2021-05-27 16:57:26","2022-05-25 00:00:00","2022-05-27 00:00:00",NULL,"2022-05-27 00:00:00",3,2
4350,156194,"2021-05-27 17:17:03","2021-05-27 17:17:03",NULL,"2021-11-27 00:00:00","2021-05-27 17:17:03","2021-12-01 00:00:00",3,0
4351,156042,"2021-05-27 17:46:30","2021-05-27 17:46:30",NULL,"2023-05-27 00:00:00","2022-05-27 08:44:32","2022-06-02 00:00:00",3,2
4352,154046,"2021-05-27 18:33:10","2021-05-27 18:33:10",NULL,"2022-05-27 00:00:00",NULL,"2022-06-05 00:00:00",3,2
4353,154656,"2021-05-27 19:49:53","2021-05-27 19:49:53","2022-05-27 00:00:00","2023-05-27 00:00:00","2022-05-27 08:47:52","2022-05-27 00:00:00",3,2
4354,156206,"2021-05-27 20:30:08","2021-05-27 20:30:08",NULL,"2023-05-27 00:00:00","2022-10-28 01:20:15",NULL,1,2
4355,149125,"2021-05-27 21:10:31","2021-05-27 21:10:31",NULL,"2022-05-27 00:00:00",NULL,"2022-06-05 00:00:00",3,2
4356,156217,"2021-05-28 01:56:28","2021-05-28 01:56:28",NULL,"2022-05-28 00:00:00",NULL,"2021-05-28 00:00:00",3,2
4357,156218,"2021-05-28 02:03:23","2021-05-28 02:03:23",NULL,"2023-05-28 00:00:00","2023-01-25 22:57:50",NULL,1,2
4358,156219,"2021-05-28 02:39:13","2021-05-28 02:39:13","2022-07-19 00:00:00","2023-05-28 00:00:00","2022-05-28 08:20:37","2023-05-28 00:00:00",2,2
4359,156224,"2021-05-28 04:04:15","2021-05-28 04:04:15",NULL,"2022-05-28 00:00:00",NULL,"2022-06-06 00:00:00",3,2
4360,129493,"2021-05-28 06:31:42","2021-05-28 06:31:42",NULL,"2023-05-28 00:00:00","2022-05-28 08:07:49","2022-05-30 00:00:00",3,2
4361,156038,"2021-05-28 09:41:35","2021-05-28 09:41:35",NULL,"2022-05-28 00:00:00",NULL,"2022-06-06 00:00:00",3,2
4362,144426,"2021-05-28 10:21:55","2021-05-28 10:21:55","2022-06-07 00:00:00","2023-05-28 00:00:00","2022-05-28 08:10:03","2023-05-28 00:00:00",2,2
4363,156184,"2021-05-28 11:31:04","2021-05-28 11:31:04",NULL,"2022-05-28 00:00:00",NULL,"2022-06-06 00:00:00",3,2
4364,156240,"2021-05-28 12:26:37","2021-05-28 12:26:37",NULL,"2022-08-28 00:00:00","2021-05-28 12:26:37","2022-08-28 00:00:00",3,2
4365,155924,"2021-05-28 14:12:27","2021-05-28 14:12:27",NULL,"2022-05-28 00:00:00",NULL,"2022-05-28 00:00:00",3,2
4366,156251,"2021-05-28 14:40:26","2021-05-28 14:40:26","2022-03-21 00:00:00","2022-05-28 00:00:00",NULL,"2022-05-28 00:00:00",3,2
4367,156253,"2021-05-28 15:00:19","2021-05-28 15:00:19","2021-06-09 00:00:00","2021-06-28 00:00:00",NULL,"2021-06-28 00:00:00",3,0
4368,156257,"2021-05-28 15:25:29","2021-05-28 15:25:29",NULL,"2021-06-28 00:00:00",NULL,"2021-07-03 00:00:00",3,0
4369,5334,"2021-05-28 15:39:16","2021-05-28 15:39:16",NULL,"2023-05-28 00:00:00","2022-05-28 08:20:44",NULL,1,2
4370,4803,"2021-05-28 16:14:08","2021-05-28 16:14:08",NULL,"2022-07-10 00:00:00","2021-05-28 16:14:08","2022-07-19 00:00:00",3,2
